"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"0400000US53","Washington","7740984","*****",
"1400000US53055960101","Census Tract 9601.01; San Juan County; Washington","2793","232",
"1400000US53055960102","Census Tract 9601.02; San Juan County; Washington","1434","130",
"1400000US53055960103","Census Tract 9601.03; San Juan County; Washington","1441","121",
"1400000US53055960301","Census Tract 9603.01; San Juan County; Washington","2806","183",
"1400000US53055960302","Census Tract 9603.02; San Juan County; Washington","2686","139",
"1400000US53055960400","Census Tract 9604; San Juan County; Washington","3635","135",
"1400000US53055960501","Census Tract 9605.01; San Juan County; Washington","1816","156",
"1400000US53055960502","Census Tract 9605.02; San Juan County; Washington","1655","165",
"1400000US53055990100","Census Tract 9901; San Juan County; Washington","0","13",
"1400000US53057940201","Census Tract 9402.01; Skagit County; Washington","2528","185",
"1400000US53057940301","Census Tract 9403.01; Skagit County; Washington","2540","153",
"1400000US53057940302","Census Tract 9403.02; Skagit County; Washington","2999","229",
"1400000US53057940401","Census Tract 9404.01; Skagit County; Washington","3323","200",
"1400000US53057940402","Census Tract 9404.02; Skagit County; Washington","1866","152",
"1400000US53057940403","Census Tract 9404.03; Skagit County; Washington","2951","178",
"1400000US53057940500","Census Tract 9405; Skagit County; Washington","2746","154",
"1400000US53057940600","Census Tract 9406; Skagit County; Washington","1508","138",
"1400000US53057940700","Census Tract 9407; Skagit County; Washington","1580","115",
"1400000US53057940801","Census Tract 9408.01; Skagit County; Washington","1582","112",
"1400000US53057940802","Census Tract 9408.02; Skagit County; Washington","1566","141",
"1400000US53057950100","Census Tract 9501; Skagit County; Washington","990","108",
"1400000US53057950801","Census Tract 9508.01; Skagit County; Washington","2038","226",
"1400000US53057950802","Census Tract 9508.02; Skagit County; Washington","3112","557",
"1400000US53057950803","Census Tract 9508.03; Skagit County; Washington","1398","215",
"1400000US53057950900","Census Tract 9509; Skagit County; Washington","4763","475",
"1400000US53057951000","Census Tract 9510; Skagit County; Washington","2924","361",
"1400000US53057951101","Census Tract 9511.01; Skagit County; Washington","1784","340",
"1400000US53057951102","Census Tract 9511.02; Skagit County; Washington","3752","654",
"1400000US53057951200","Census Tract 9512; Skagit County; Washington","3511","427",
"1400000US53057951300","Census Tract 9513; Skagit County; Washington","1956","260",
"1400000US53057951400","Census Tract 9514; Skagit County; Washington","3864","432",
"1400000US53057951501","Census Tract 9515.01; Skagit County; Washington","3215","515",
"1400000US53057951502","Census Tract 9515.02; Skagit County; Washington","3981","688",
"1400000US53057951503","Census Tract 9515.03; Skagit County; Washington","4027","508",
"1400000US53057951600","Census Tract 9516; Skagit County; Washington","4576","492",
"1400000US53057951700","Census Tract 9517; Skagit County; Washington","4132","446",
"1400000US53057951800","Census Tract 9518; Skagit County; Washington","5614","559",
"1400000US53057951900","Census Tract 9519; Skagit County; Washington","4216","419",
"1400000US53057952100","Census Tract 9521; Skagit County; Washington","3260","407",
"1400000US53057952200","Census Tract 9522; Skagit County; Washington","4715","607",
"1400000US53057952301","Census Tract 9523.01; Skagit County; Washington","4959","594",
"1400000US53057952303","Census Tract 9523.03; Skagit County; Washington","3409","449",
"1400000US53057952304","Census Tract 9523.04; Skagit County; Washington","6254","762",
"1400000US53057952401","Census Tract 9524.01; Skagit County; Washington","2982","386",
"1400000US53057952403","Census Tract 9524.03; Skagit County; Washington","5789","727",
"1400000US53057952404","Census Tract 9524.04; Skagit County; Washington","1889","479",
"1400000US53057952405","Census Tract 9524.05; Skagit County; Washington","1174","364",
"1400000US53057952500","Census Tract 9525; Skagit County; Washington","2982","393",
"1400000US53057952600","Census Tract 9526; Skagit County; Washington","3990","515",
"1400000US53057952700","Census Tract 9527; Skagit County; Washington","3962","385",
"1400000US53057990100","Census Tract 9901; Skagit County; Washington","0","13",
"1400000US53059950100","Census Tract 9501; Skamania County; Washington","42","34",
"1400000US53059950200","Census Tract 9502; Skamania County; Washington","5009","371",
"1400000US53059950300","Census Tract 9503; Skamania County; Washington","2320","251",
"1400000US53059950400","Census Tract 9504; Skamania County; Washington","2340","247",
"1400000US53059950500","Census Tract 9505; Skamania County; Washington","2565","382",
"1400000US53061040100","Census Tract 401; Snohomish County; Washington","4770","574",
"1400000US53061040200","Census Tract 402; Snohomish County; Washington","6224","932",
"1400000US53061040300","Census Tract 403; Snohomish County; Washington","3165","538",
"1400000US53061040400","Census Tract 404; Snohomish County; Washington","4673","676",
"1400000US53061040500","Census Tract 405; Snohomish County; Washington","2259","250",
"1400000US53061040700","Census Tract 407; Snohomish County; Washington","4992","461",
"1400000US53061040800","Census Tract 408; Snohomish County; Washington","3188","440",
"1400000US53061040900","Census Tract 409; Snohomish County; Washington","3061","515",
"1400000US53061041000","Census Tract 410; Snohomish County; Washington","5203","676",
"1400000US53061041100","Census Tract 411; Snohomish County; Washington","4846","575",
"1400000US53061041201","Census Tract 412.01; Snohomish County; Washington","3240","381",
"1400000US53061041202","Census Tract 412.02; Snohomish County; Washington","5991","626",
"1400000US53061041301","Census Tract 413.01; Snohomish County; Washington","5962","1061",
"1400000US53061041303","Census Tract 413.03; Snohomish County; Washington","4789","529",
"1400000US53061041304","Census Tract 413.04; Snohomish County; Washington","2807","231",
"1400000US53061041400","Census Tract 414; Snohomish County; Washington","5541","751",
"1400000US53061041500","Census Tract 415; Snohomish County; Washington","1919","245",
"1400000US53061041601","Census Tract 416.01; Snohomish County; Washington","6061","732",
"1400000US53061041605","Census Tract 416.05; Snohomish County; Washington","6074","832",
"1400000US53061041606","Census Tract 416.06; Snohomish County; Washington","7591","1317",
"1400000US53061041607","Census Tract 416.07; Snohomish County; Washington","3242","240",
"1400000US53061041609","Census Tract 416.09; Snohomish County; Washington","3947","913",
"1400000US53061041610","Census Tract 416.10; Snohomish County; Washington","4023","844",
"1400000US53061041701","Census Tract 417.01; Snohomish County; Washington","6089","767",
"1400000US53061041703","Census Tract 417.03; Snohomish County; Washington","6389","636",
"1400000US53061041704","Census Tract 417.04; Snohomish County; Washington","5797","748",
"1400000US53061041805","Census Tract 418.05; Snohomish County; Washington","6098","836",
"1400000US53061041808","Census Tract 418.08; Snohomish County; Washington","4970","649",
"1400000US53061041809","Census Tract 418.09; Snohomish County; Washington","5477","591",
"1400000US53061041810","Census Tract 418.10; Snohomish County; Washington","5405","1107",
"1400000US53061041812","Census Tract 418.12; Snohomish County; Washington","5958","667",
"1400000US53061041813","Census Tract 418.13; Snohomish County; Washington","3979","639",
"1400000US53061041814","Census Tract 418.14; Snohomish County; Washington","5038","660",
"1400000US53061041815","Census Tract 418.15; Snohomish County; Washington","3691","621",
"1400000US53061041816","Census Tract 418.16; Snohomish County; Washington","5865","1147",
"1400000US53061041901","Census Tract 419.01; Snohomish County; Washington","5699","953",
"1400000US53061041904","Census Tract 419.04; Snohomish County; Washington","7142","1158",
"1400000US53061041905","Census Tract 419.05; Snohomish County; Washington","5899","885",
"1400000US53061041906","Census Tract 419.06; Snohomish County; Washington","3377","326",
"1400000US53061041907","Census Tract 419.07; Snohomish County; Washington","3536","493",
"1400000US53061042001","Census Tract 420.01; Snohomish County; Washington","5215","481",
"1400000US53061042003","Census Tract 420.03; Snohomish County; Washington","3058","255",
"1400000US53061042004","Census Tract 420.04; Snohomish County; Washington","5317","849",
"1400000US53061042005","Census Tract 420.05; Snohomish County; Washington","5134","479",
"1400000US53061042006","Census Tract 420.06; Snohomish County; Washington","5388","909",
"1400000US53061050101","Census Tract 501.01; Snohomish County; Washington","2790","183",
"1400000US53061050102","Census Tract 501.02; Snohomish County; Washington","5929","795",
"1400000US53061050200","Census Tract 502; Snohomish County; Washington","4499","533",
"1400000US53061050300","Census Tract 503; Snohomish County; Washington","5615","749",
"1400000US53061050402","Census Tract 504.02; Snohomish County; Washington","5476","430",
"1400000US53061050403","Census Tract 504.03; Snohomish County; Washington","3472","337",
"1400000US53061050404","Census Tract 504.04; Snohomish County; Washington","3782","772",
"1400000US53061050501","Census Tract 505.01; Snohomish County; Washington","3007","288",
"1400000US53061050502","Census Tract 505.02; Snohomish County; Washington","4233","473",
"1400000US53061050600","Census Tract 506; Snohomish County; Washington","1162","111",
"1400000US53061050700","Census Tract 507; Snohomish County; Washington","6256","559",
"1400000US53061050800","Census Tract 508; Snohomish County; Washington","6913","733",
"1400000US53061050900","Census Tract 509; Snohomish County; Washington","3633","402",
"1400000US53061051000","Census Tract 510; Snohomish County; Washington","4858","478",
"1400000US53061051100","Census Tract 511; Snohomish County; Washington","4148","415",
"1400000US53061051200","Census Tract 512; Snohomish County; Washington","4782","452",
"1400000US53061051301","Census Tract 513.01; Snohomish County; Washington","3810","427",
"1400000US53061051302","Census Tract 513.02; Snohomish County; Washington","3618","552",
"1400000US53061051401","Census Tract 514.01; Snohomish County; Washington","4108","510",
"1400000US53061051402","Census Tract 514.02; Snohomish County; Washington","5381","927",
"1400000US53061051500","Census Tract 515; Snohomish County; Washington","5910","711",
"1400000US53061051601","Census Tract 516.01; Snohomish County; Washington","5801","645",
"1400000US53061051602","Census Tract 516.02; Snohomish County; Washington","4228","519",
"1400000US53061051701","Census Tract 517.01; Snohomish County; Washington","6681","1071",
"1400000US53061051702","Census Tract 517.02; Snohomish County; Washington","5108","480",
"1400000US53061051802","Census Tract 518.02; Snohomish County; Washington","7243","759",
"1400000US53061051803","Census Tract 518.03; Snohomish County; Washington","8389","1498",
"1400000US53061051804","Census Tract 518.04; Snohomish County; Washington","5883","632",
"1400000US53061051912","Census Tract 519.12; Snohomish County; Washington","2143","216",
"1400000US53061051913","Census Tract 519.13; Snohomish County; Washington","4385","417",
"1400000US53061051914","Census Tract 519.14; Snohomish County; Washington","4354","409",
"1400000US53061051916","Census Tract 519.16; Snohomish County; Washington","4080","368",
"1400000US53061051917","Census Tract 519.17; Snohomish County; Washington","4483","894",
"1400000US53061051918","Census Tract 519.18; Snohomish County; Washington","6235","814",
"1400000US53061051921","Census Tract 519.21; Snohomish County; Washington","5308","460",
"1400000US53061051922","Census Tract 519.22; Snohomish County; Washington","6463","745",
"1400000US53061051926","Census Tract 519.26; Snohomish County; Washington","6164","630",
"1400000US53061051927","Census Tract 519.27; Snohomish County; Washington","6110","455",
"1400000US53061051928","Census Tract 519.28; Snohomish County; Washington","5596","656",
"1400000US53061051929","Census Tract 519.29; Snohomish County; Washington","4259","426",
"1400000US53061051930","Census Tract 519.30; Snohomish County; Washington","5180","981",
"1400000US53061051931","Census Tract 519.31; Snohomish County; Washington","4126","351",
"1400000US53061051932","Census Tract 519.32; Snohomish County; Washington","4169","478",
"1400000US53061051933","Census Tract 519.33; Snohomish County; Washington","5302","1509",
"1400000US53061051934","Census Tract 519.34; Snohomish County; Washington","3601","440",
"1400000US53061051935","Census Tract 519.35; Snohomish County; Washington","3355","364",
"1400000US53061051936","Census Tract 519.36; Snohomish County; Washington","4424","694",
"1400000US53061051937","Census Tract 519.37; Snohomish County; Washington","5074","673",
"1400000US53061051938","Census Tract 519.38; Snohomish County; Washington","4992","402",
"1400000US53061052004","Census Tract 520.04; Snohomish County; Washington","6683","990",
"1400000US53061052005","Census Tract 520.05; Snohomish County; Washington","6242","900",
"1400000US53061052006","Census Tract 520.06; Snohomish County; Washington","4113","364",
"1400000US53061052007","Census Tract 520.07; Snohomish County; Washington","5325","677",
"1400000US53061052008","Census Tract 520.08; Snohomish County; Washington","4512","559",
"1400000US53061052009","Census Tract 520.09; Snohomish County; Washington","4240","506",
"1400000US53061052010","Census Tract 520.10; Snohomish County; Washington","3808","494",
"1400000US53061052104","Census Tract 521.04; Snohomish County; Washington","3988","455",
"1400000US53061052105","Census Tract 521.05; Snohomish County; Washington","1886","303",
"1400000US53061052107","Census Tract 521.07; Snohomish County; Washington","9123","1074",
"1400000US53061052108","Census Tract 521.08; Snohomish County; Washington","5166","528",
"1400000US53061052112","Census Tract 521.12; Snohomish County; Washington","2993","622",
"1400000US53061052113","Census Tract 521.13; Snohomish County; Washington","3147","438",
"1400000US53061052114","Census Tract 521.14; Snohomish County; Washington","4778","479",
"1400000US53061052119","Census Tract 521.19; Snohomish County; Washington","2908","373",
"1400000US53061052120","Census Tract 521.20; Snohomish County; Washington","3532","470",
"1400000US53061052121","Census Tract 521.21; Snohomish County; Washington","3728","409",
"1400000US53061052122","Census Tract 521.22; Snohomish County; Washington","3707","696",
"1400000US53061052203","Census Tract 522.03; Snohomish County; Washington","7228","717",
"1400000US53061052204","Census Tract 522.04; Snohomish County; Washington","5055","511",
"1400000US53061052206","Census Tract 522.06; Snohomish County; Washington","5621","616",
"1400000US53061052207","Census Tract 522.07; Snohomish County; Washington","6832","1230",
"1400000US53061052208","Census Tract 522.08; Snohomish County; Washington","4456","612",
"1400000US53061052210","Census Tract 522.10; Snohomish County; Washington","2400","421",
"1400000US53061052211","Census Tract 522.11; Snohomish County; Washington","2962","158",
"1400000US53061052301","Census Tract 523.01; Snohomish County; Washington","5591","552",
"1400000US53061052302","Census Tract 523.02; Snohomish County; Washington","4704","767",
"1400000US53061052401","Census Tract 524.01; Snohomish County; Washington","4291","428",
"1400000US53061052402","Census Tract 524.02; Snohomish County; Washington","4478","481",
"1400000US53061052502","Census Tract 525.02; Snohomish County; Washington","5272","613",
"1400000US53061052504","Census Tract 525.04; Snohomish County; Washington","3252","442",
"1400000US53061052505","Census Tract 525.05; Snohomish County; Washington","4961","533",
"1400000US53061052506","Census Tract 525.06; Snohomish County; Washington","5294","770",
"1400000US53061052603","Census Tract 526.03; Snohomish County; Washington","2956","323",
"1400000US53061052604","Census Tract 526.04; Snohomish County; Washington","5438","628",
"1400000US53061052605","Census Tract 526.05; Snohomish County; Washington","5484","463",
"1400000US53061052606","Census Tract 526.06; Snohomish County; Washington","5387","782",
"1400000US53061052607","Census Tract 526.07; Snohomish County; Washington","6925","1030",
"1400000US53061052701","Census Tract 527.01; Snohomish County; Washington","1968","356",
"1400000US53061052706","Census Tract 527.06; Snohomish County; Washington","6590","720",
"1400000US53061052707","Census Tract 527.07; Snohomish County; Washington","4848","675",
"1400000US53061052708","Census Tract 527.08; Snohomish County; Washington","5970","687",
"1400000US53061052709","Census Tract 527.09; Snohomish County; Washington","3359","386",
"1400000US53061052710","Census Tract 527.10; Snohomish County; Washington","4316","517",
"1400000US53061052711","Census Tract 527.11; Snohomish County; Washington","5051","626",
"1400000US53061052803","Census Tract 528.03; Snohomish County; Washington","5850","648",
"1400000US53061052805","Census Tract 528.05; Snohomish County; Washington","5299","915",
"1400000US53061052807","Census Tract 528.07; Snohomish County; Washington","4767","726",
"1400000US53061052808","Census Tract 528.08; Snohomish County; Washington","3422","594",
"1400000US53061052809","Census Tract 528.09; Snohomish County; Washington","3800","506",
"1400000US53061052810","Census Tract 528.10; Snohomish County; Washington","3923","668",
"1400000US53061052903","Census Tract 529.03; Snohomish County; Washington","4374","578",
"1400000US53061052904","Census Tract 529.04; Snohomish County; Washington","5276","668",
"1400000US53061052905","Census Tract 529.05; Snohomish County; Washington","4694","564",
"1400000US53061052906","Census Tract 529.06; Snohomish County; Washington","4818","533",
"1400000US53061053101","Census Tract 531.01; Snohomish County; Washington","5587","712",
"1400000US53061053102","Census Tract 531.02; Snohomish County; Washington","5320","656",
"1400000US53061053201","Census Tract 532.01; Snohomish County; Washington","4623","608",
"1400000US53061053202","Census Tract 532.02; Snohomish County; Washington","4976","617",
"1400000US53061053301","Census Tract 533.01; Snohomish County; Washington","8299","754",
"1400000US53061053302","Census Tract 533.02; Snohomish County; Washington","7725","1201",
"1400000US53061053400","Census Tract 534; Snohomish County; Washington","5968","935",
"1400000US53061053505","Census Tract 535.05; Snohomish County; Washington","5919","914",
"1400000US53061053506","Census Tract 535.06; Snohomish County; Washington","5996","626",
"1400000US53061053507","Census Tract 535.07; Snohomish County; Washington","5976","673",
"1400000US53061053508","Census Tract 535.08; Snohomish County; Washington","3455","584",
"1400000US53061053509","Census Tract 535.09; Snohomish County; Washington","4537","649",
"1400000US53061053510","Census Tract 535.10; Snohomish County; Washington","3791","509",
"1400000US53061053511","Census Tract 535.11; Snohomish County; Washington","3828","693",
"1400000US53061053603","Census Tract 536.03; Snohomish County; Washington","5180","772",
"1400000US53061053604","Census Tract 536.04; Snohomish County; Washington","5734","554",
"1400000US53061053605","Census Tract 536.05; Snohomish County; Washington","3389","576",
"1400000US53061053606","Census Tract 536.06; Snohomish County; Washington","3383","519",
"1400000US53061053700","Census Tract 537; Snohomish County; Washington","3411","527",
"1400000US53061053801","Census Tract 538.01; Snohomish County; Washington","4001","395",
"1400000US53061053802","Census Tract 538.02; Snohomish County; Washington","6505","303",
"1400000US53061053803","Census Tract 538.03; Snohomish County; Washington","5457","599",
"1400000US53061940001","Census Tract 9400.01; Snohomish County; Washington","6252","382",
"1400000US53061940002","Census Tract 9400.02; Snohomish County; Washington","3938","309",
"1400000US53061990002","Census Tract 9900.02; Snohomish County; Washington","0","13",
"1400000US53061990100","Census Tract 9901; Snohomish County; Washington","0","13",
"1400000US53063000201","Census Tract 2.01; Spokane County; Washington","3042","412",
"1400000US53063000202","Census Tract 2.02; Spokane County; Washington","1763","239",
"1400000US53063000301","Census Tract 3.01; Spokane County; Washington","2870","394",
"1400000US53063000302","Census Tract 3.02; Spokane County; Washington","3304","781",
"1400000US53063000400","Census Tract 4; Spokane County; Washington","4856","536",
"1400000US53063000500","Census Tract 5; Spokane County; Washington","3424","518",
"1400000US53063000600","Census Tract 6; Spokane County; Washington","3370","411",
"1400000US53063000700","Census Tract 7; Spokane County; Washington","5163","695",
"1400000US53063000800","Census Tract 8; Spokane County; Washington","5454","590",
"1400000US53063000900","Census Tract 9; Spokane County; Washington","6308","840",
"1400000US53063001000","Census Tract 10; Spokane County; Washington","5784","977",
"1400000US53063001100","Census Tract 11; Spokane County; Washington","3480","554",
"1400000US53063001200","Census Tract 12; Spokane County; Washington","2303","283",
"1400000US53063001300","Census Tract 13; Spokane County; Washington","3459","548",
"1400000US53063001400","Census Tract 14; Spokane County; Washington","7069","1011",
"1400000US53063001500","Census Tract 15; Spokane County; Washington","7272","1836",
"1400000US53063001600","Census Tract 16; Spokane County; Washington","3517","561",
"1400000US53063001800","Census Tract 18; Spokane County; Washington","2806","416",
"1400000US53063001900","Census Tract 19; Spokane County; Washington","3950","525",
"1400000US53063002000","Census Tract 20; Spokane County; Washington","3756","526",
"1400000US53063002100","Census Tract 21; Spokane County; Washington","2561","333",
"1400000US53063002300","Census Tract 23; Spokane County; Washington","4710","729",
"1400000US53063002400","Census Tract 24; Spokane County; Washington","3396","336",
"1400000US53063002501","Census Tract 25.01; Spokane County; Washington","3074","691",
"1400000US53063002502","Census Tract 25.02; Spokane County; Washington","2682","600",
"1400000US53063002503","Census Tract 25.03; Spokane County; Washington","2590","162",
"1400000US53063002600","Census Tract 26; Spokane County; Washington","4976","709",
"1400000US53063002900","Census Tract 29; Spokane County; Washington","3488","526",
"1400000US53063003000","Census Tract 30; Spokane County; Washington","2614","333",
"1400000US53063003100","Census Tract 31; Spokane County; Washington","5391","785",
"1400000US53063003200","Census Tract 32; Spokane County; Washington","2834","396",
"1400000US53063003500","Census Tract 35; Spokane County; Washington","2910","286",
"1400000US53063003601","Census Tract 36.01; Spokane County; Washington","2864","462",
"1400000US53063003602","Census Tract 36.02; Spokane County; Washington","2389","389",
"1400000US53063003800","Census Tract 38; Spokane County; Washington","1803","272",
"1400000US53063003900","Census Tract 39; Spokane County; Washington","2233","343",
"1400000US53063004001","Census Tract 40.01; Spokane County; Washington","2752","598",
"1400000US53063004002","Census Tract 40.02; Spokane County; Washington","2761","446",
"1400000US53063004100","Census Tract 41; Spokane County; Washington","2165","320",
"1400000US53063004200","Census Tract 42; Spokane County; Washington","5125","537",
"1400000US53063004300","Census Tract 43; Spokane County; Washington","3675","359",
"1400000US53063004400","Census Tract 44; Spokane County; Washington","4910","577",
"1400000US53063004500","Census Tract 45; Spokane County; Washington","3693","506",
"1400000US53063004601","Census Tract 46.01; Spokane County; Washington","4024","423",
"1400000US53063004602","Census Tract 46.02; Spokane County; Washington","3058","345",
"1400000US53063004701","Census Tract 47.01; Spokane County; Washington","3315","530",
"1400000US53063004702","Census Tract 47.02; Spokane County; Washington","3443","308",
"1400000US53063004800","Census Tract 48; Spokane County; Washington","5046","554",
"1400000US53063004900","Census Tract 49; Spokane County; Washington","5919","877",
"1400000US53063005000","Census Tract 50; Spokane County; Washington","5292","820",
"1400000US53063010101","Census Tract 101.01; Spokane County; Washington","4205","515",
"1400000US53063010102","Census Tract 101.02; Spokane County; Washington","2815","683",
"1400000US53063010201","Census Tract 102.01; Spokane County; Washington","4417","860",
"1400000US53063010203","Census Tract 102.03; Spokane County; Washington","4491","557",
"1400000US53063010204","Census Tract 102.04; Spokane County; Washington","2781","564",
"1400000US53063010301","Census Tract 103.01; Spokane County; Washington","5217","335",
"1400000US53063010303","Census Tract 103.03; Spokane County; Washington","3511","542",
"1400000US53063010304","Census Tract 103.04; Spokane County; Washington","5743","803",
"1400000US53063010305","Census Tract 103.05; Spokane County; Washington","8094","1348",
"1400000US53063010401","Census Tract 104.01; Spokane County; Washington","9138","363",
"1400000US53063010403","Census Tract 104.03; Spokane County; Washington","3847","522",
"1400000US53063010404","Census Tract 104.04; Spokane County; Washington","3306","449",
"1400000US53063010504","Census Tract 105.04; Spokane County; Washington","3668","314",
"1400000US53063010505","Census Tract 105.05; Spokane County; Washington","3506","598",
"1400000US53063010506","Census Tract 105.06; Spokane County; Washington","6147","578",
"1400000US53063010507","Census Tract 105.07; Spokane County; Washington","5094","499",
"1400000US53063010508","Census Tract 105.08; Spokane County; Washington","4706","920",
"1400000US53063010601","Census Tract 106.01; Spokane County; Washington","3663","452",
"1400000US53063010603","Census Tract 106.03; Spokane County; Washington","4496","684",
"1400000US53063010604","Census Tract 106.04; Spokane County; Washington","3940","406",
"1400000US53063010701","Census Tract 107.01; Spokane County; Washington","4678","669",
"1400000US53063010702","Census Tract 107.02; Spokane County; Washington","4148","436",
"1400000US53063010800","Census Tract 108; Spokane County; Washington","2154","314",
"1400000US53063010901","Census Tract 109.01; Spokane County; Washington","2598","571",
"1400000US53063010902","Census Tract 109.02; Spokane County; Washington","3248","320",
"1400000US53063011000","Census Tract 110; Spokane County; Washington","3498","481",
"1400000US53063011102","Census Tract 111.02; Spokane County; Washington","4292","514",
"1400000US53063011103","Census Tract 111.03; Spokane County; Washington","2761","363",
"1400000US53063011104","Census Tract 111.04; Spokane County; Washington","2854","588",
"1400000US53063011202","Census Tract 112.02; Spokane County; Washington","4117","499",
"1400000US53063011203","Census Tract 112.03; Spokane County; Washington","5900","966",
"1400000US53063011204","Census Tract 112.04; Spokane County; Washington","2253","258",
"1400000US53063011301","Census Tract 113.01; Spokane County; Washington","3945","494",
"1400000US53063011302","Census Tract 113.02; Spokane County; Washington","5175","874",
"1400000US53063011400","Census Tract 114; Spokane County; Washington","6139","1160",
"1400000US53063011500","Census Tract 115; Spokane County; Washington","1548","379",
"1400000US53063011600","Census Tract 116; Spokane County; Washington","1880","226",
"1400000US53063011701","Census Tract 117.01; Spokane County; Washington","2541","543",
"1400000US53063011702","Census Tract 117.02; Spokane County; Washington","8388","722",
"1400000US53063011800","Census Tract 118; Spokane County; Washington","5750","1048",
"1400000US53063011900","Census Tract 119; Spokane County; Washington","5551","693",
"1400000US53063012000","Census Tract 120; Spokane County; Washington","4300","626",
"1400000US53063012100","Census Tract 121; Spokane County; Washington","2667","400",
"1400000US53063012200","Census Tract 122; Spokane County; Washington","2071","310",
"1400000US53063012300","Census Tract 123; Spokane County; Washington","6339","1296",
"1400000US53063012401","Census Tract 124.01; Spokane County; Washington","6141","1064",
"1400000US53063012402","Census Tract 124.02; Spokane County; Washington","7041","705",
"1400000US53063012500","Census Tract 125; Spokane County; Washington","3664","429",
"1400000US53063012600","Census Tract 126; Spokane County; Washington","4353","418",
"1400000US53063012701","Census Tract 127.01; Spokane County; Washington","3930","591",
"1400000US53063012702","Census Tract 127.02; Spokane County; Washington","2844","535",
"1400000US53063012801","Census Tract 128.01; Spokane County; Washington","4044","441",
"1400000US53063012802","Census Tract 128.02; Spokane County; Washington","3801","543",
"1400000US53063012901","Census Tract 129.01; Spokane County; Washington","2969","421",
"1400000US53063012902","Census Tract 129.02; Spokane County; Washington","7984","1123",
"1400000US53063013001","Census Tract 130.01; Spokane County; Washington","1645","216",
"1400000US53063013002","Census Tract 130.02; Spokane County; Washington","3103","400",
"1400000US53063013003","Census Tract 130.03; Spokane County; Washington","7360","1020",
"1400000US53063013101","Census Tract 131.01; Spokane County; Washington","8619","978",
"1400000US53063013102","Census Tract 131.02; Spokane County; Washington","6225","718",
"1400000US53063013201","Census Tract 132.01; Spokane County; Washington","7067","596",
"1400000US53063013203","Census Tract 132.03; Spokane County; Washington","2603","500",
"1400000US53063013204","Census Tract 132.04; Spokane County; Washington","5592","1074",
"1400000US53063013205","Census Tract 132.05; Spokane County; Washington","3978","1181",
"1400000US53063013300","Census Tract 133; Spokane County; Washington","3340","458",
"1400000US53063013401","Census Tract 134.01; Spokane County; Washington","6062","708",
"1400000US53063013501","Census Tract 135.01; Spokane County; Washington","2119","438",
"1400000US53063013502","Census Tract 135.02; Spokane County; Washington","2654","534",
"1400000US53063013503","Census Tract 135.03; Spokane County; Washington","5657","617",
"1400000US53063013600","Census Tract 136; Spokane County; Washington","5060","655",
"1400000US53063013700","Census Tract 137; Spokane County; Washington","4010","412",
"1400000US53063013800","Census Tract 138; Spokane County; Washington","3016","410",
"1400000US53063013900","Census Tract 139; Spokane County; Washington","5886","470",
"1400000US53063014001","Census Tract 140.01; Spokane County; Washington","5378","527",
"1400000US53063014002","Census Tract 140.02; Spokane County; Washington","6342","510",
"1400000US53063014100","Census Tract 141; Spokane County; Washington","7188","874",
"1400000US53063014200","Census Tract 142; Spokane County; Washington","3837","427",
"1400000US53063014300","Census Tract 143; Spokane County; Washington","3257","441",
"1400000US53063014400","Census Tract 144; Spokane County; Washington","5096","648",
"1400000US53063014500","Census Tract 145; Spokane County; Washington","2235","289",
"1400000US53065941000","Census Tract 9410; Stevens County; Washington","1880","273",
"1400000US53065950101","Census Tract 9501.01; Stevens County; Washington","4861","574",
"1400000US53065950102","Census Tract 9501.02; Stevens County; Washington","3531","541",
"1400000US53065950200","Census Tract 9502; Stevens County; Washington","4342","499",
"1400000US53065950300","Census Tract 9503; Stevens County; Washington","2554","253",
"1400000US53065950500","Census Tract 9505; Stevens County; Washington","2552","268",
"1400000US53065950600","Census Tract 9506; Stevens County; Washington","2828","390",
"1400000US53065950700","Census Tract 9507; Stevens County; Washington","2383","127",
"1400000US53065950800","Census Tract 9508; Stevens County; Washington","3425","415",
"1400000US53065950900","Census Tract 9509; Stevens County; Washington","1765","200",
"1400000US53065951100","Census Tract 9511; Stevens County; Washington","4041","506",
"1400000US53065951301","Census Tract 9513.01; Stevens County; Washington","2779","524",
"1400000US53065951302","Census Tract 9513.02; Stevens County; Washington","1527","341",
"1400000US53065951401","Census Tract 9514.01; Stevens County; Washington","4353","644",
"1400000US53065951402","Census Tract 9514.02; Stevens County; Washington","4649","318",
"1400000US53067010100","Census Tract 101; Thurston County; Washington","3453","592",
"1400000US53067010200","Census Tract 102; Thurston County; Washington","5043","715",
"1400000US53067010300","Census Tract 103; Thurston County; Washington","5195","563",
"1400000US53067010400","Census Tract 104; Thurston County; Washington","3332","393",
"1400000US53067010510","Census Tract 105.10; Thurston County; Washington","3716","495",
"1400000US53067010520","Census Tract 105.20; Thurston County; Washington","6004","689",
"1400000US53067010600","Census Tract 106; Thurston County; Washington","6510","624",
"1400000US53067010700","Census Tract 107; Thurston County; Washington","6025","672",
"1400000US53067010801","Census Tract 108.01; Thurston County; Washington","2941","471",
"1400000US53067010802","Census Tract 108.02; Thurston County; Washington","4841","474",
